"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Rai1","OK",5.94880219851174e-158,26.7513864112633,0.0579950913250639,"Rai1",1.90458621161294e-157,"4","1",-2.02485602139234,-2.04225509422363
"Gid4","OK",1.88242692678898e-59,16.217961293488,0.0351355737079764,"Gid4",4.49640339815861e-59,"4","1",-1.79481618641614,-1.55868022697509
"Mief2","OK",3.44651701431491e-20,9.12932086384332,0.0197284111023321,"Mief2",6.55467049898812e-20,"4","1",-2.20295946835279,-1.39380328910888
"Map2k3os","OK",2.55965371218572e-62,16.6185053304163,0.0359330013123468,"Map2k3os",6.19614120565906e-62,"4","1",-3.72331254719495,-1.02631585853637
"Aldh3a2","OK",4.44679409726496e-239,32.9972536621015,0.0715541571864666,"Aldh3a2",1.67333560786815e-238,"4","1",-2.56710522412061,-0.507675817185055
"B9d1","OK",3.67523075553556e-09,5.7827148148161,0.0124676180176888,"B9d1",6.16009197845892e-09,"4","1",-2.76383488415479,-2.30280654686035
"Ttc19","OK",1.27937760570819e-25,10.3969949631469,0.0224671033036784,"Ttc19",2.54068209593917e-25,"4","1",-3.0158368849635,-1.52412383812011
"Elac2","OK",3.33657127887242e-84,19.407471234828,0.0420476172378554,"Elac2",8.74252423155985e-84,"4","1",-2.28480141400098,-0.784241607361446
"Rangrf","OK",5.57152231059744e-07,4.87029732537499,0.0104884557010842,"Rangrf",8.99130451451129e-07,"4","1",-1.83680575131177,-2.03713147895874
"Tmem107","OK",1.2383768035023e-39,13.1215923927344,0.028401482962821,"Tmem107",2.69119951213527e-39,"4","1",-2.97144716023206,-1.6791579033667
"Cyb5d1","OK",0.0058393614481551,2.52170612851349,0.00539536371315295,"Cyb5d1",0.00841973609391932,"4","1",-2.11840646504163,-0.778153350525509
"Wrap53","OK",3.93364752385157e-27,10.7238340993879,0.0231906649629456,"Wrap53",7.91221856234938e-27,"4","1",-2.27008502720593,-1.80985086219848
"Cd68","OK",3.88318626624051e-09,5.77345202671409,0.0123568280403952,"Cd68",6.50651319383306e-09,"4","1",-3.41070215939282,-0.158128192597042
"Dvl2","OK",3.03902395273244e-10,6.18839342468061,0.0133426409868249,"Dvl2",5.16607100374075e-10,"4","1",-1.58390228985547,-1.2451168801123
"Mybbp1a","OK",1.95653168823327e-280,35.7646745606276,0.0775542119425497,"Mybbp1a",7.88323298942897e-280,"4","1",-3.28292434452771,-0.982354810410152
"Itgae","OK",0.000655105013083692,3.21373397238065,0.00667127592483343,"Itgae",0.000979812017128493,"4","1",-4.09811609028577,-1.27774803894104
"Ctns","OK",1.09617578264865e-45,14.138720210523,0.0305816405444961,"Ctns",2.45961363560189e-45,"4","1",-2.2161394858241,-1.32676689880432
"Rap1gap2","OK",4.48485044204802e-05,3.91689441873445,0.00797421919224713,"Rap1gap2",6.9359470451657e-05,"4","1",-3.95627515553235,-1.55811755912841
"Dph1","OK",3.1308371728104e-50,14.8570562750099,0.0321664923636614,"Dph1",7.17955971250729e-50,"4","1",-1.68256037472486,-1.51391809242309
"Rpa1","OK",5.19262175596067e-15,7.73444834495317,0.0167064032593528,"Rpa1",9.3596686468163e-15,"4","1",-1.74968116520642,-0.997588565521847
"Inpp5k","OK",1.69825697462141e-14,7.58223536057557,0.0163701393999519,"Inpp5k",3.04426668485304e-14,"4","1",-2.32585065602063,-1.35911958473266
"Dhrs13","OK",6.8219007933006e-297,36.8082120792255,0.0798282448045512,"Dhrs13",2.81226757750189e-296,"4","1",-2.07521503208875,-1.48757879989685
"Pigs","OK",0,40.4329983489863,0.0877063355322767,"Pigs",0,"4","1",-1.36858515976666,-1.2898756768042
"Tnfaip1","OK",3.27262919273256e-261,34.5058896103972,0.0748319126859724,"Tnfaip1",1.27501899619224e-260,"4","1",-2.92996471165418,-0.798214605026851
"Nf1","OK",4.90426509380212e-88,19.8558517867153,0.0430278413454569,"Nf1",1.29879111704683e-87,"4","1",-2.65269439457654,-1.26297204750122
"Crlf3","OK",1.24773534891363e-56,15.813895657793,0.0342494021828336,"Crlf3",2.94093966334466e-56,"4","1",-1.38197570084333,-0.899117639237057
"Rhot1","OK",3.56084912337345e-179,28.5174351067684,0.0618356703578202,"Rhot1",1.19681708965675e-178,"4","1",-2.49653642414807,-1.19820230262817
"Nle1","OK",2.56401110028925e-50,14.8704334924194,0.0321889224706888,"Nle1",5.88413091054849e-50,"4","1",-2.83592455624341,-1.16390912788452
"Mmp28","OK",8.68087500390223e-08,5.22557204630278,0.0111867599591116,"Mmp28",1.4240129288598e-07,"4","1",-3.08257119892835,-1.95196931617797
"Ddx52","OK",3.46936972978193e-141,25.2693661895242,0.0547828744137743,"Ddx52",1.06792190376554e-140,"4","1",-2.314463069427,-0.903525045090328
"Pigw","OK",9.63828191268681e-06,4.27310960861446,0.00919242719238512,"Pigw",1.516764853118e-05,"4","1",-1.77590387104749,-1.14646713989318
"Vmp1","OK",0,170.32982933539,0.369774781910366,"Vmp1",0,"4","1",-2.48691408871411,-2.08086650627197
"Dhx40","OK",3.42033281202301e-301,37.0760229789823,0.0804150824686117,"Dhx40",1.41878071680099e-300,"4","1",-3.03761570690869,-1.32223527687133
"Smg8","OK",1.96551864024453e-31,11.6040335281907,0.025090203645593,"Smg8",4.07490760715287e-31,"4","1",-2.60095541714429,-1.15839307563842
"Mks1","OK",8.18664473569905e-05,3.76925903465575,0.00805249341735959,"Mks1",0.000125544392799356,"4","1",-2.75552194355725,-1.84766834037841
"Stxbp4","OK",0.00182626232179084,2.90670929488339,0.00621182122874594,"Stxbp4",0.00268429904621593,"4","1",-1.56086175678968,-1.10444586532653
"Utp18","OK",1.47502427027481e-176,28.3055846087285,0.0613752450310011,"Utp18",4.93165980655049e-176,"4","1",-1.99050395725965,-0.948915174179684
"Rsad1","OK",2.7185607833558e-14,7.5209702647333,0.016216919210229,"Rsad1",4.85507073232645e-14,"4","1",-2.7257088923335,-1.60433857696594
"Lrrc59","OK",0,90.7494388223906,0.196964712302043,"Lrrc59",0,"4","1",-3.40239112614392,-1.91962592857421
"Dlx3","OK",0.0106598334767807,2.30227503184496,0.00474288388626727,"Dlx3",0.0152015475444124,"4","1",-3.80600469349622,-1.82146375434936
"Dlx4os","OK",4.24776425935269e-13,7.15291326975186,0.0154330722102316,"Dlx4os",7.48401652823518e-13,"4","1",-2.12633459805249,-1.47009055870117
"Epop","OK",7.26764929480355e-30,11.2910122281131,0.0243966086219384,"Epop",1.49179089275653e-29,"4","1",-2.26520555256604,-1.36802380340637
"Pcgf2","OK",3.90517399317002e-35,12.3119596082126,0.0266486230292548,"Pcgf2",8.27762914612591e-35,"4","1",-1.3339088463664,-1.50530021446289
"Stard3","OK",0,51.187065376046,0.111054276722902,"Stard3",0,"4","1",-1.47550885914563,-1.29682653205932
"Psmd3","OK",0,103.009221616524,0.223582248598539,"Psmd3",0,"4","1",-2.7861587309718,-1.42845337646545
"P3h4","OK",2.77747637067584e-05,4.03095987447363,0.00863018116051603,"P3h4",4.32161559990514e-05,"4","1",-2.78454702137708,-1.43373458641113
"Kat2a","OK",9.80656066280613e-49,14.6244563649365,0.0316622959484188,"Kat2a",2.23310936299864e-48,"4","1",-1.97961013554334,-1.47700588958801
"Ghdc","OK",1.76610902192836e-153,26.3641560809016,0.0571483629609381,"Ghdc",5.59134060805957e-153,"4","1",-2.34533493756055,-1.64435689704956
"Coasy","OK",0,101.903716119413,0.221189666991645,"Coasy",0,"4","1",-1.28219168423413,-1.01553886192382
"Ezh1","OK",1.81769722467883e-22,9.68088940755256,0.0209166965187575,"Ezh1",3.523858119149e-22,"4","1",-2.96095292805432,-0.461466243439327
"Rundc1","OK",8.8600712343647e-40,13.1469401079738,0.0284240781335743,"Rundc1",1.9279021801217e-39,"4","1",-1.75343959568738,-1.66995828407348
"Vat1","OK",0,51.4311574404646,0.111580421159517,"Vat1",0,"4","1",-2.65853851078748,-1.52070348518432
"G6pc3","OK",2.28061388145514e-26,10.5601108699861,0.022829236394524,"G6pc3",4.56390838520793e-26,"4","1",-1.87457721470593,-1.43548767822326
"Tmub2","OK",1.79623272591503e-246,33.5087632472713,0.0726703486534063,"Tmub2",6.85350449681174e-246,"4","1",-2.02557318447827,-1.76435868995727
"Eftud2","OK",1.15405870174979e-122,23.5241718380412,0.050994359898263,"Eftud2",3.39287058459555e-122,"4","1",-1.38901775120496,-1.55757372634948
"Tanc2","OK",5.09750708405889e-09,5.72745221447035,0.0123052200494063,"Tanc2",8.52440260275394e-09,"4","1",-3.62652366398572,-0.646665980988155
"Cyb561","OK",0,49.2426237879661,0.106826936624605,"Cyb561",0,"4","1",-2.50412099598645,-2.11086957710327
"Strada","OK",0.000234508315728569,3.49785467077064,0.00749354009551037,"Strada",0.000355744077013055,"4","1",-1.98214047192334,-1.56940238731445
"Ccdc47","OK",0,122.85076270116,0.266674389340814,"Ccdc47",0,"4","1",-2.82428639172315,-1.38674061554016
"Ftsj3","OK",0,44.9232641565729,0.0974469676436837,"Ftsj3",0,"4","1",-3.31604950665235,-1.07343857544006
"Wipi1","OK",1.24353907066183e-62,16.6617340548326,0.0360812741609012,"Wipi1",3.01546909000652e-62,"4","1",-2.36902158497571,-1.40621798294128
"Abca5","OK",4.43487934927661e-187,29.1479472820052,0.0631670650634811,"Abca5",1.51517628247415e-186,"4","1",-3.07517593144177,-0.646485021286617
"2610035D17Rik","OK",0.00450067546000905,2.61200282928222,0.00549610006138838,"2610035D17Rik",0.00651770627291548,"4","1",-3.8386866354823,-0.916571786575924
"Slc39a11","OK",0,65.0019651538689,0.141029747725467,"Slc39a11",0,"4","1",-3.70591132878064,-1.91225307243408
"Sstr2","OK",0,52.234608943739,0.113316130043254,"Sstr2",0,"4","1",-3.85137908695935,-1.49487560051025
"Cog1","OK",1.87958449025234e-33,11.9953297879666,0.0259522266153194,"Cog1",3.94857048863952e-33,"4","1",-1.46503095864057,-1.07430522697509
"Hid1","OK",0,94.0316425529834,0.204043066021513,"Hid1",0,"4","1",-3.73327081440686,-1.87040679710449
"Trim47","OK",1.99442943771155e-167,27.5537642428286,0.0594952820416554,"Trim47",6.51890833490913e-167,"4","1",-3.31674187420606,-0.672895362549434
"Srp68","OK",0,71.6706043107002,0.155528923230019,"Srp68",0,"4","1",-3.18185107945203,-1.33171932952941
"Ubald2","OK",0,64.650803491207,0.140310440103909,"Ubald2",0,"4","1",-3.44878928898572,-2.66845433967651
"Jmjd6","OK",1.81309165127093e-284,36.0231942571944,0.0781329523164431,"Jmjd6",7.34002731107646e-284,"4","1",-2.42791002033948,-1.49960248725952
"Mfsd11","OK",1.65361977974257e-112,22.5100732289185,0.0487789853039593,"Mfsd11",4.72555313036095e-112,"4","1",-2.48562329052686,-1.73457925575317
"Pgs1","OK",8.96237705631365e-173,27.9964960635867,0.06069596543396,"Pgs1",2.96995033810325e-172,"4","1",-1.99367063282727,-1.36966889160217
"Usp36","OK",4.12247701243364e-44,13.881116513621,0.0300273355905572,"Usp36",9.18684049760336e-44,"4","1",-3.21363108395337,-0.572129657440792
"Cant1","OK",7.22983030729257e-184,28.8933797341955,0.062639336318742,"Cant1",2.45365868878503e-183,"4","1",-2.21274941204785,-1.45189588325561
"C1qtnf1","OK",6.35565166646186e-119,23.1557872661869,0.0500843667668342,"C1qtnf1",1.84901557784688e-118,"4","1",-3.59941928623914,-2.30374925392212
"Engase","OK",2.28836433130049e-08,5.46701673203661,0.0117432126822809,"Engase",3.78463104679087e-08,"4","1",-2.73259179829358,-2.07721822517456
"Tbc1d16","OK",5.42200529369597e-07,4.87566937278191,0.0104877905083937,"Tbc1d16",8.75554717202059e-07,"4","1",-3.20336954830884,-1.68336503761352
"Slc26a11","OK",3.18735737080903e-29,11.1603402249746,0.0241217602213917,"Slc26a11",6.51719735693978e-29,"4","1",-2.82353847264051,-1.11746852653564
"Tepsin","OK",5.6342622461621e-08,5.30498017063243,0.0114251638771649,"Tepsin",9.26726066959444e-08,"4","1",-2.76488750218152,-1.63925998466552
"Slc38a10","OK",0,99.0090477367386,0.214873341890417,"Slc38a10",0,"4","1",-3.62224881886243,-1.93880241172851
"P4hb","OK",0,168.783919283946,0.366389332586863,"P4hb",0,"4","1",-2.9435040259242,-2.17743938224853
"Arhgdia","OK",0,103.817816244432,0.225351313225249,"Arhgdia",0,"4","1",-2.03850286244153,-1.58266442077697
"Pycr1","OK",0,38.4554112708656,0.0832515430970442,"Pycr1",0,"4","1",-4.0536433958888,-1.50800602691711
"Gps1","OK",0,146.148339554301,0.317259557134161,"Gps1",0,"4","1",-2.03772895573377,-1.61671321647705
"Dus1l","OK",0,111.266787214187,0.24151751256453,"Dus1l",0,"4","1",-2.71323459385633,-2.04437845008911
"BC017643","OK",1.08352554038926e-50,14.9279884757277,0.0323150102572954,"BC017643",2.48955793303114e-50,"4","1",-1.35602824925183,-0.931281259232174
"B3gntl1","OK",0.00383772632346963,2.66602262847217,0.00569087539062366,"B3gntl1",0.00557081095628317,"4","1",-2.85508125065564,-0.446699550324093
"Fam208b","OK",6.01608329596644e-139,25.064832006757,0.0543150833965255,"Fam208b",1.83927462777521e-138,"4","1",-3.01753084896802,-0.514719417267452
"Lgals8","OK",0,46.4841178148434,0.100860328119361,"Lgals8",0,"4","1",-2.65717022656201,-1.46743505256713
"Ero1lb","OK",0,49.8171129909018,0.108056593307423,"Ero1lb",0,"4","1",-3.57102601765393,-1.93273990409912
"B3galnt2","OK",5.03825570763187e-56,15.725740950299,0.0340428757366686,"B3galnt2",1.18552199336676e-55,"4","1",-2.36417978047132,-1.41678159492553
"AW209491","OK",9.78620820876593e-251,33.8002249956914,0.0733078348801882,"AW209491",3.76107520398596e-250,"4","1",-1.98384278057813,-1.90052049415649
"Trim27","OK",0,64.2026498676319,0.139315726330418,"Trim27",0,"4","1",-3.01023571728467,-1.50689714210571
"Prss16","OK",1.4032606025958e-05,4.18862305185718,0.00889899758737427,"Prss16",2.19880992060287e-05,"4","1",-3.71677987812757,-1.99522798317016
"Slc17a4","OK",0,49.9605485089452,0.108395752396409,"Slc17a4",0,"4","1",-1.44626872776746,-1.02696507232727
"E2f3","OK",4.2057163809541e-61,16.449822540438,0.035629154076634,"E2f3",1.01057224565406e-60,"4","1",-2.77606337307691,-1.12190168159546
"Gmds","OK",0,46.5736995251571,0.101029957867084,"Gmds",0,"4","1",-3.07086818455457,-2.42351310508789
"Serpinb6a","OK",0,70.7652420909581,0.153582608887433,"Serpinb6a",0,"4","1",-3.45061390637158,-1.25780527847351
"Ssr1","OK",0,86.595073719865,0.187952015626893,"Ssr1",0,"4","1",-3.16099827526807,-1.8601857926184
"Txndc5","OK",0,186.245059945888,0.404325097061043,"Txndc5",0,"4","1",-2.37979786633252,-1.71591871040405
"Ippk","OK",1.08585016462903e-18,8.74799856200773,0.0189002991012907,"Ippk",2.03853002604885e-18,"4","1",-2.83804123638867,-1.47441690223754
"Nol8","OK",8.86390434401424e-177,28.3235484836611,0.0613899281483124,"Nol8",2.96553725465787e-176,"4","1",-2.93594091175794,-0.643078496628414
"Iars","OK",1.73885821173299e-197,29.9578435057829,0.0649547672403453,"Iars",6.07213408805482e-197,"4","1",-2.72782819508313,-0.477407386475216
"Arl10","OK",2.58011556671384e-25,10.3299224038174,0.022333315137485,"Arl10",5.11251918126938e-25,"4","1",-1.39209239720105,-0.993688514404903
"Ddx41","OK",0,39.1522674734045,0.0849260686298136,"Ddx41",0,"4","1",-2.06247704266309,-1.52446668403686
"Tmed9","OK",0,206.427885593494,0.448153142955936,"Tmed9",0,"4","1",-3.28667037724256,-2.06368987815918
"Aaed1","OK",0,72.3962149693837,0.157125140024325,"Aaed1",0,"4","1",-2.82981484173535,-1.68634097831787
"Ctsl","OK",0,102.76671057716,0.223063755564923,"Ctsl",0,"4","1",-3.93685071705579,-1.8045503403479
"Cdk20","OK",2.11699868997549e-79,18.8306663289572,0.0407864649707177,"Cdk20",5.47489804666572e-79,"4","1",-3.54876415966748,-1.82767598884643
"Zfp457","OK",4.20154213842724e-05,3.93260332039644,0.00780822588305944,"Zfp457",6.50371049470862e-05,"4","1",-3.39749591587781,-0.181440284424434
"Zfp429","OK",4.15687796141291e-05,3.93517077379803,0.00842280020782294,"Zfp429",6.43587359833585e-05,"4","1",-1.27172904251813,-1.11271469848693
"Mtrr","OK",1.69788107130525e-10,6.27954000481937,0.0135326613749159,"Mtrr",2.89749767853996e-10,"4","1",-2.82003205059766,-1.02490704315246
"Nsun2","OK",0,39.2365899939587,0.0851183981737121,"Nsun2",0,"4","1",-1.73188178776502,-1.134138992005
"Clptm1l","OK",0,126.075830454105,0.273670531488408,"Clptm1l",0,"4","1",-3.55526321171521,-1.993021180802
"Ell2","OK",0,44.8049609237203,0.0972007755255331,"Ell2",0,"4","1",-3.28720634220838,-1.48123758094848
"Polr3g","OK",2.95092681765346e-17,8.36716996930841,0.0180627865311987,"Polr3g",5.45375125158654e-17,"4","1",-3.04460613964795,-0.928507974320064
"4833422C13Rik","OK",2.40836657125214e-11,6.57649310826462,0.0141894370700638,"4833422C13Rik",4.16094271860373e-11,"4","1",-1.71414249180554,-1.56209938781799
"Lhfpl2","OK",2.28242239335867e-60,16.3470593028731,0.034772891359929,"Lhfpl2",5.46376477635291e-60,"4","1",-4.06391399143933,-1.56187098281921
"Wdr41","OK",1.95037309696247e-67,17.3107829243176,0.0374944571847847,"Wdr41",4.81869831743887e-67,"4","1",-1.85538118122815,-1.2889344002539
"Naip2","OK",2.0237555176701e-165,27.3858099356605,0.0593272670268043,"Naip2",6.59226313717238e-165,"4","1",-2.97244231938123,-1.58230393188537
"Slc30a5","OK",7.66418589470734e-274,35.3379982636162,0.0766414933119506,"Slc30a5",3.04876221351507e-273,"4","1",-3.023771455276,-1.90869443672241
"Cwc27","OK",3.91431748593424e-40,13.2085809728535,0.0286012022804165,"Cwc27",8.53308960548732e-40,"4","1",-2.50994341610669,-1.34045140998901
"Elovl7","OK",0,55.8790409219555,0.121224393110932,"Elovl7",0,"4","1",-3.4834722781062,-0.964188029938351
"Ankrd55","OK",0.0250718229317293,1.95873656548623,0.00393807930513203,"Ankrd55",0.0351680284495504,"4","1",-3.4041232371211,-1.34637801902832
"Slc38a9","OK",1.34151781790756e-17,8.45959679682058,0.0182745622489821,"Slc38a9",2.49043827523595e-17,"4","1",-2.02925341366529,-1.6530873085791
"Plpp1","OK",0,64.041650016623,0.138942066911699,"Plpp1",0,"4","1",-3.54994695423841,-2.15390031593383
"Pelo","OK",1.53031366986968e-192,29.575795182341,0.0641372559470055,"Pelo",5.28011627187866e-192,"4","1",-2.35319178341626,-1.17288368003906
"Gm10734","OK",1.44148082439995e-302,37.161272815185,0.0806022515269397,"Gm10734",5.99560550279054e-302,"4","1",-2.69552653073072,-2.24947898643554
"Rab10","OK",0,81.0934311297228,0.17600476681157,"Rab10",0,"4","1",-1.52548032044171,-1.55529396789611
"1110002L01Rik","OK",3.95335090345952e-05,3.94721055391302,0.00845571651943209,"1110002L01Rik",6.12509564142671e-05,"4","1",-3.04377882717847,-1.33718841331543
"Nbas","OK",0,67.0953364345683,0.145567782112881,"Nbas",0,"4","1",-3.85612170933484,-1.72267883079589
"E2f6","OK",2.91541112420317e-24,10.0947014582222,0.0218313535208932,"E2f6",5.73316794868649e-24,"4","1",-2.10810201405286,-1.82508819358886
"Odc1","OK",0,84.3458934981847,0.183052548621103,"Odc1",0,"4","1",-3.31730287312268,-1.80348603981079
"Tmem18","OK",2.22217516275293e-11,6.58845228485529,0.0142257221484489,"Tmem18",3.841424866749e-11,"4","1",-2.53567450283765,-2.08628814476074
"Hbp1","OK",0,52.3889674480402,0.113674239688005,"Hbp1",0,"4","1",-1.86788099049329,-1.19571249740661
"Ccdc71l","OK",2.04744008145683e-05,4.10206001754524,0.00881758835798413,"Ccdc71l",3.19577512154049e-05,"4","1",-2.00271480320691,-1.60377757804931
"Bzw2","OK",2.37277053920218e-180,28.6121397670922,0.0620171777061334,"Bzw2",7.99251769008463e-180,"4","1",-3.28152768849134,-1.23281662719787
"Arl4a","OK",0,78.5317585981033,0.170442770436246,"Arl4a",0,"4","1",-3.02073376415967,-1.51054065483154
"Ifrd1","OK",0,162.367132476535,0.352479060022406,"Ifrd1",0,"4","1",-3.24881761311292,-0.586730649643551
"Dnajb9","OK",0,87.6106052655666,0.190154614978597,"Dnajb9",0,"4","1",-3.56916206120252,-2.1051546837622
"Heatr5a","OK",4.93980384920606e-37,12.6597638597781,0.0273246730900213,"Heatr5a",1.05923053990183e-36,"4","1",-3.56046884297132,-0.671758821182857
"Srp54a","OK",0,50.398247078709,0.109355918813052,"Srp54a",0,"4","1",-3.20187871693372,-2.25752036827148
"1110008L16Rik","OK",1.32953367770671e-11,6.66431272062784,0.0143874622463017,"1110008L16Rik",2.30692385273468e-11,"4","1",-1.65860193012952,-1.0829333569342
"Mia2","OK",0,132.188182362188,0.286954449060841,"Mia2",0,"4","1",-2.60633580921887,-1.04875223892273
"Fancm","OK",5.01087229888218e-08,5.32632916763706,0.0114689926660945,"Fancm",8.24810358102607e-08,"4","1",-2.54851358174085,-1.24445073860229
"Mgat2","OK",0,100.199545332485,0.217488573607765,"Mgat2",0,"4","1",-2.78142779110669,-1.83026521461547
"Arf6","OK",0,109.576260305194,0.237848445687306,"Arf6",0,"4","1",-2.09188025234937,-1.55636017578186
"Atl1","OK",3.61433819677776e-31,11.5518042432945,0.0249296664455619,"Atl1",7.46998977464602e-31,"4","1",-3.82318227528333,-1.49872677581848
"Fntb","OK",3.96443221069725e-09,5.76996362789429,0.01243913760535,"Fntb",6.64046728951836e-09,"4","1",-1.79205243824719,-1.55048935669006
"Max","OK",1.4874996791848e-156,26.6309504206564,0.0577420663172199,"Max",4.7426045743131e-156,"4","1",-2.10867564915418,-1.18860523956359
"Exd2","OK",4.39856811126591e-29,11.1316703553021,0.0240531605380846,"Exd2",8.99016395477224e-29,"4","1",-2.9391721987605,-1.00421993988098
"Slc39a9","OK",1.66808331672918e-264,34.7247338631239,0.0752967339104869,"Slc39a9",6.54714156307409e-264,"4","1",-3.28879826306104,-0.439590385132442
"Psen1","OK",0,39.0023482694139,0.0845932487998784,"Psen1",0,"4","1",-2.4673237109065,-1.59478395240844
"Acot2","OK",2.54217368571434e-45,14.0793946057956,0.0303979281002832,"Acot2",5.69415690486784e-45,"4","1",-3.7173282408595,-1.32955925720275
"Acot6","OK",7.10784149728164e-06,4.34050315111259,0.00927296236121231,"Acot6",1.12212502846535e-05,"4","1",-3.84967153309583,-1.42870538490356
"Pomt2","OK",4.54248814045092e-43,13.7080639498982,0.0296650934522782,"Pomt2",1.0074474710686e-42,"4","1",-2.81005780934094,-0.415353229218136
"Vipas39","OK",2.43105313508236e-14,7.53556883454084,0.0162776015355021,"Vipas39",4.34566346113708e-14,"4","1",-1.7254430556178,-1.74784248130859
"Adck1","OK",1.18269936926787e-68,17.4714185144636,0.037840961749571,"Adck1",2.93910191944399e-68,"4","1",-2.09675638912915,-1.6099268700415
"Sel1l","OK",0,89.9698740209729,0.195256820788027,"Sel1l",0,"4","1",-3.25395291088819,-0.826113393479
"Tdp1","OK",2.54040204439889e-12,6.90330036560071,0.0149099207166908,"Tdp1",4.43860667346913e-12,"4","1",-2.29752056835889,-1.75734393852295
"Serpina6","OK",0,53.1106973289974,0.115224573186043,"Serpina6",0,"4","1",-3.94628827809094,-1.87997644203247
"Snhg10","OK",0.0320282610251788,1.85178625576673,0.00391774168115138,"Snhg10",0.0446032030981382,"4","1",-3.83915345906018,-0.907973458939205
"Slc25a29","OK",1.19598308056432e-78,18.7387464342832,0.0405788442666939,"Slc25a29",3.0800081921827e-78,"4","1",-2.8052016997218,-1.91391341941894
"Wars","OK",9.31746130252779e-231,32.4119376559237,0.0702920131425071,"Wars",3.45108676670615e-230,"4","1",-2.08517329930066,-1.93073623436035
"Gm34719","OK",1.42623462340135e-11,6.65399265007203,0.0135657741112836,"Gm34719",2.47331293960829e-11,"4","1",-4.2498628401637,-1.80769412773193
"Eif5","OK",0,150.630432208463,0.327001800427096,"Eif5",0,"4","1",-3.03498738049268,-0.998510053330074
"Trmt61a","OK",8.25014533967625e-175,28.1632365911804,0.0610472276678338,"Trmt61a",2.75298294947429e-174,"4","1",-3.01479618786572,-0.991741111450802
"Bag5","OK",3.77765504380369e-217,31.4313254094546,0.0681627396284547,"Bag5",1.3658567304437e-216,"4","1",-2.03487246273755,-0.845769813233028
"Klc1","OK",1.79061119769841e-20,9.19994823567794,0.0198878707195498,"Klc1",3.41347790275352e-20,"4","1",-1.25185744999646,-1.23978369491638
"Zbtb42","OK",7.50158022457975e-18,8.52712355026489,0.018364243691109,"Zbtb42",1.397358543414e-17,"4","1",-2.98382275341748,-1.34529726760925
"Brf1","OK",6.21956883298008e-24,10.0200886067432,0.0216728696249823,"Brf1",1.22026188511849e-23,"4","1",-1.78726976155042,-1.17163675087036
"2410089E03Rik","OK",4.54891784864475e-10,6.12448329642201,0.0131977962064933,"2410089E03Rik",7.71307604235736e-10,"4","1",-2.91828434704541,-0.383450677567135
"6030458C11Rik","OK",1.20382098714806e-12,7.00857113978126,0.0151319313055171,"6030458C11Rik",2.11030190894288e-12,"4","1",-2.15041129826306,-0.860109021835934
"Ank","OK",4.39666910447257e-119,23.171666154778,0.0502131738476414,"Ank",1.27982828054394e-118,"4","1",-3.42227332829236,-1.79820077674926
"Pabpc1","OK",0,129.449823241841,0.281011875095954,"Pabpc1",0,"4","1",-2.53001706837415,-1.25858848350586
"Nudcd1","OK",3.61471780225944e-255,34.1005886643814,0.0739596780109363,"Nudcd1",1.39622689397583e-254,"4","1",-2.60806815861463,-1.12468045013488
"Pkhd1l1","OK",5.58880979343313e-263,34.6235413641543,0.0732800441556842,"Pkhd1l1",2.18741589948342e-262,"4","1",-4.11754482029676,-1.61401193397583
"Derl1","OK",0,146.706754101892,0.31848260184571,"Derl1",0,"4","1",-3.4940079951167,-2.10740010994018
"Tbc1d31","OK",2.37210768560026e-177,28.3699937750066,0.0614881750719477,"Tbc1d31",7.94313943759895e-177,"4","1",-3.66472308872937,-1.90377919929565
"Myc","OK",1.89958508334596e-177,28.3778132309306,0.061500491232304,"Myc",6.36226059718255e-177,"4","1",-3.31515138386487,-0.674463918381344
"Gm17035","OK",1.37290103938991e-72,17.9809831773604,0.0345440617809026,"Gm17035",3.46287450643153e-72,"4","1",-3.96191566227674,-1.82088868873657
"Ptk2","OK",7.47141460710556e-66,17.0995992332258,0.0370358822809578,"Ptk2",1.83674773022106e-65,"4","1",-2.59363191365003,-0.973900964432369
"D730001G18Rik","OK",3.09746046037227e-13,7.19612198950469,0.0141136892360966,"D730001G18Rik",5.46423976908639e-13,"4","1",-3.68066280125379,-0.798488547974239
"Tigd5","OK",1.42333376437849e-05,4.18539809887224,0.00894334713120841,"Tigd5",2.22980710270643e-05,"4","1",-1.73826592205762,-1.06968658226074
"Parp10","OK",6.18104125465082e-46,14.1789854622921,0.0306923154913203,"Parp10",1.38935154972883e-45,"4","1",-1.9523352885127,-0.95538323181213
"Hgh1","OK",6.26101791819347e-62,16.5647881610743,0.035871789140919,"Hgh1",1.51154210745988e-61,"4","1",-1.59299462078809,-1.47026961105407
"Bop1","OK",0,44.3406735880819,0.0961849753577737,"Bop1",0,"4","1",-2.0672570967555,-1.60434072273315
"Hsf1","OK",3.18126296124948e-135,24.7209825325152,0.0535891144773468,"Hsf1",9.64703984864947e-135,"4","1",-1.34534042118787,-1.22965066688598
"Fbxl6","OK",0,49.8306317575629,0.108103643431389,"Fbxl6",0,"4","1",-1.67140548466443,-1.38799326675476
"Mfsd3","OK",1.97183635324355e-159,26.8782599424614,0.0582668407940097,"Mfsd3",6.33426592049286e-159,"4","1",-1.4542575383067,-1.49962156074585
